Date,Close,High,Low,Open,Volume
2022-01-19,40.55504608154297,41.5206424168178,36.692660740443635,36.692660740443635,129900.0
2022-01-20,43.451839447021484,46.70589839201906,39.54117463348116,39.54117463348116,153400.0
2022-01-21,43.451839447021484,48.23154252288546,41.47236749779323,41.52064658270942,329500.0
2022-01-24,41.327518463134766,43.451830934396746,40.43917168764663,43.37458146689829,110000.0
2022-01-25,40.45656204223633,43.37459412102948,39.908106133511296,41.03785229933894,23500.0
2022-01-26,41.73307418823242,43.50977156688789,40.796444577798994,43.461488804053374,90500.0
2022-01-27,44.185691833496094,47.91289471160115,42.24484459401274,45.63408650529082,151600.0
2022-01-28,45.14163589477539,45.96239143766072,42.63108649486639,43.01732288068254,43600.0
2022-01-31,46.34862518310547,46.34862518310547,44.41743246714274,44.41743246714274,71300.0
2022-02-01,48.067378997802734,48.27981134643337,45.431301740302345,45.8658207791117,298800.0
2022-02-02,51.1862678527832,54.2954897012632,48.08670403185279,48.31361979431069,23860900.0
2022-02-03,51.77527618408203,54.62378620435394,48.569496539271626,50.39447308414443,8425500.0
2022-02-04,48.415008544921875,52.46086028950343,48.39569617265786,50.790375081520445,6757800.0
2022-02-07,44.48502731323242,48.31844632574406,44.41743585769085,48.279821584446566,9432500.0
2022-02-08,43.934627532958984,45.92375705060569,42.6503828062438,43.57735796680624,7277500.0
2022-02-09,45.682369232177734,45.817552145400185,42.370373124395286,43.21044100189058,4393100.0
2022-02-10,45.431304931640625,46.831420295730254,43.81876088745552,43.94428575368453,2450000.0
2022-02-11,46.43553161621094,47.22732037964358,44.475372077890846,45.15128661975433,3456800.0
2022-02-14,46.45484161376953,47.31422178749528,45.373374718566396,46.532087407412284,2155000.0
2022-02-15,46.34862518310547,46.783144280888635,45.576148833411935,46.05894701240261,2359800.0
2022-02-16,45.576148986816406,46.8024568075953,45.33474989650854,46.0782595366717,5855300.0
2022-02-17,43.731868743896484,45.46028745678855,43.63530687857768,44.726432014199744,3142600.0
2022-02-18,43.84772872924805,44.32087254661172,43.258714384891135,43.59667530685308,2018700.0
2022-02-22,42.04206466674805,44.1084402026823,41.993785587428185,43.84772875420588,2611100.0
2022-02-23,41.60755157470703,42.4765898613795,40.72885894416405,42.186907976849895,2791200.0
2022-02-24,42.935726165771484,43.197293534882455,40.901318222309094,41.80227126184114,2447900.0
2022-02-25,42.53853225708008,43.52667442345664,42.37384374379258,42.91635055984601,2040700.0
2022-02-28,44.543880462646484,45.16389039288756,41.133822150769866,41.94758610809895,5534900.0
2022-03-01,46.29734420776367,46.549221829752845,43.93355197647151,44.195119331354675,4212900.0
2022-03-02,47.915184020996094,48.72894792382538,45.85171430302397,46.50078600041556,3517100.0
2022-03-03,47.97332000732422,48.75802224335115,46.061944017762855,48.2639492332616,2072200.0
2022-03-04,49.40708541870117,49.44583696086364,46.74297787161434,47.634241168048256,2544600.0
2022-03-07,50.03678512573242,50.93773815694638,48.312378452204925,49.46521281233379,2726900.0
2022-03-08,50.68586349487305,53.59216302414582,49.26177554295308,49.581470265037545,3873700.0
2022-03-09,49.726776123046875,52.00337545761815,49.00988743255136,50.8021036154649,3050600.0
2022-03-10,49.71708297729492,50.027087877429196,47.73111293095041,48.99050829968962,2692700.0
2022-03-11,47.77956008911133,50.220851939097756,46.7817318475939,49.81396811632469,3034100.0
2022-03-14,49.3586540222168,50.240231391325615,47.072364485921156,50.240231391325615,2916600.0
2022-03-15,49.68803405761719,49.97866326491383,48.341449230553756,49.73647164290815,2117400.0
2022-03-16,50.15304183959961,50.7633657655952,48.77739149638505,50.094914519559254,2989800.0
2022-03-17,49.39739227294922,51.063667695113146,49.31988919977651,50.259593636470946,2244600.0
2022-03-18,47.4792366027832,49.80427729237204,47.35329963963028,49.06801650148075,9663900.0
2022-03-21,47.682682037353516,47.88612208864781,47.082044225603084,47.3823631314783,2452000.0
2022-03-22,49.54271697998047,50.42429432511609,48.4480098275975,48.77739057718393,3841900.0
2022-03-23,49.39739227294922,50.15302875863344,49.11644917602306,49.11644917602306,2396200.0
2022-03-24,50.773048400878906,50.93774061551085,49.18136365009642,49.58146613656208,2335200.0
2022-03-25,52.11963653564453,52.13901230895255,50.40491940116884,50.608363173127636,2441200.0
2022-03-28,55.00654983520508,55.074363181182136,52.361818255449144,52.681512911241164,3127000.0
2022-03-29,54.570621490478516,55.59751166748116,52.92371761772292,55.2196933045801,2201300.0
