Date,Close,High,Low,Open,Volume
2018-03-12,51.120418548583984,51.66572321463091,50.70533301929343,51.31575035846167,15801300
2018-03-13,48.58922576904297,49.972839166403055,48.125308792390385,48.6461978114569,38572700
2018-03-14,48.93104553222656,49.14265858266562,47.124212596687585,48.75199191809658,29759100
2018-03-15,48.74385452270508,49.06127101471881,48.47527253128686,48.85779858601843,10494300
2018-03-16,49.337989807128906,50.046076039384864,49.22404575267189,49.32171164152896,25574500
2018-03-19,47.50674819946289,49.11824967983539,47.124222093070856,48.98802743207023,14131400
2018-03-20,47.41721725463867,48.092747262855674,47.164913409672465,48.011359526687826,10615400
2018-03-21,46.23707962036133,47.43349548834567,46.20452328395197,46.79866245207875,12231900
2018-03-22,45.236000061035156,46.25336238945271,45.187165551563474,45.77316724624988,13554600
2018-03-23,43.67332077026367,45.41504421525157,43.66518323942645,45.27668445781925,14713300
2018-03-26,45.68363952636719,45.6917770590253,44.15352569293366,44.42211084180349,12093900
2018-03-27,44.63372039794922,46.587057319223376,44.38955405897581,46.05802766416145,12243200
2018-03-28,44.5197639465332,45.553404162310585,44.32442906676931,44.60929230372738,12925500
2018-03-29,45.097633361816406,45.52085642726996,44.4546596794114,44.79649500736138,8482500
2018-04-02,43.795406341552734,44.95926887333857,43.19312659104578,44.84532170613997,16469600
2018-04-03,44.58487319946289,44.804623773421284,43.64076134731347,44.18606901707893,7930700
2018-04-04,44.755794525146484,44.86159794731816,43.47798488100862,43.78726382635845,7496700
2018-04-05,44.7964973449707,45.170885924612875,44.308161580237,45.162748392335146,5823300
2018-04-06,43.233829498291016,44.576749040387426,43.225691965589064,44.29188571992336,8322200
2018-04-09,43.48613357543945,44.67441197418105,43.41288336703794,43.559383783840964,7608500
2018-04-10,44.57674789428711,44.77207972154667,44.12910909334526,44.42210993897801,12009000
2018-04-11,44.772071838378906,44.82090633896705,44.07212929173939,44.104682520721944,6205300
2018-04-12,44.92671585083008,45.292966867674465,44.78021544409233,45.146466460936715,7412700
2018-04-13,45.358070373535156,46.220794530734175,45.10576346125948,46.07429414357316,12588200
2018-04-16,44.57674789428711,45.56969451454402,44.413969301741865,45.528997537850145,7850500
2018-04-17,45.04880142211914,45.31738655971529,44.58488446149248,44.75580368757336,7089700
2018-04-18,44.951133728027344,45.26855025642202,44.66627353709449,44.877883521109865,4796800
2018-04-19,42.78618240356445,44.063989017721674,42.729210371448616,43.95004495349001,19179500
2018-04-20,41.866485595703125,43.046626297025824,41.76881969975878,42.98151673464388,11838200
2018-04-23,41.125858306884766,42.16763955732517,40.914248285319054,41.91533255433887,10961500
2018-04-24,40.64565658569336,41.744409708042554,40.18988027249068,41.410715005272046,11670000
2018-04-25,40.49101257324219,41.052595348510394,39.774788767945296,40.69448499823336,9619200
2018-04-26,41.07701110839844,41.17467699583266,39.52248202079059,40.30381532974957,13684000
2018-04-27,41.59790802001953,41.80138046926264,41.093297215224716,41.30490719635055,9443100
2018-04-30,41.51652145385742,42.17577337501842,41.5083839211365,41.711856391338145,9469600
2018-05-01,41.361873626708984,41.54906788206725,40.7270406646468,41.31303912780314,6780500
2018-05-02,40.90610122680664,41.71185351941507,40.62937856219543,41.70371598725443,8143000
2018-05-03,40.94679641723633,41.133990696205444,40.1329066279394,40.68635193304076,8609200
2018-05-04,42.721065521240234,42.81059076726821,40.629366439334405,40.84097946929018,9880600
2018-05-07,43.14430236816406,43.35591548148384,42.74549805457027,42.794332566431045,9571700
2018-05-08,43.02220916748047,43.355903813532834,42.41179190484254,43.16870955889299,9930000
2018-05-09,43.274513244628906,43.40473857533402,42.48504235805714,43.02220942824467,7016100
2018-05-10,44.73952102661133,44.8209087605793,43.90935310021725,44.31629797954319,12267200
2018-05-11,44.951133728027344,45.406913138263135,44.45466044833589,44.56860452470903,9639100
2018-05-14,46.18010330200195,47.042824403653,45.854546177581625,46.66029835291338,15400300
2018-05-15,45.28483200073242,46.07430617042874,44.94299974462276,45.984777787711415,12050500
2018-05-16,46.147552490234375,46.237080865399314,45.30924388120715,45.38249408772908,8675600
2018-05-17,46.35102844238281,46.7010013327854,45.895249000179945,45.97663984954301,11450700
2018-05-18,46.806793212890625,47.19746298380369,45.90337829378936,46.33473882221325,11999700
2018-05-21,46.969573974609375,47.42535332560494,46.20451877215456,46.94515827705807,14286400
2018-05-22,46.709136962890625,47.498611093468256,46.44869246502357,47.13236004811042,9432500
2018-05-23,47.872989654541016,47.90554598614843,46.2533509663555,46.318460524827664,11322500
2018-05-24,48.08460998535156,48.22296975851702,47.24630139562374,47.677665092874626,12487200
2018-05-25,48.80084228515625,48.83339862938104,47.86487067427277,47.897423913753684,11501500
2018-05-29,47.887969970703125,49.01464811299654,47.452102448343474,48.932410023292384,14696300
2018-05-30,48.019554138183594,48.23337819687978,47.41920728246019,48.036002384020385,9146000
2018-05-31,47.79751205444336,48.167589777884395,47.50144987569053,47.69882570725322,12813200
2018-06-01,48.200477600097656,48.29916392953144,47.70703967856505,47.978431005985264,8869700
2018-06-04,48.2827262878418,48.414309135042664,47.657708547933304,48.2087107402174,9696700
2018-06-05,48.504764556884766,49.01464760961444,48.323836996775334,48.40607822281689,6562700
2018-06-06,49.21202850341797,49.220251058281335,48.611681608558165,48.73503875460254,6236700
2018-06-07,49.86994552612305,51.522958356764924,49.524541732963556,50.98840128199999,14786100
2018-06-08,49.55742263793945,49.85348475035298,49.187348134604264,49.5492000846754,7035300
2018-06-11,49.286048889160156,49.68901999789288,49.195585090861854,49.483421597099515,7369500
2018-06-12,49.170902252197266,49.65611448480231,48.97352645538256,49.43406788982897,7153500
2018-06-13,48.702144622802734,49.532760686804124,48.61990338956648,49.07221919222793,9676300
2018-06-14,48.89951705932617,49.096892880906346,48.48009775209391,48.7597116693095,8372900
2018-06-15,49.22847366333008,49.302489201188294,48.45542179299262,49.236696217677824,13804900
2018-06-18,48.68570327758789,48.8255086881342,48.455430929066445,48.77616707838031,6946600
2018-06-19,48.274505615234375,48.30740211261327,47.57546916325479,47.92909866712128,7958300
2018-06-20,48.34851837158203,48.68569960727265,47.953769837396614,48.66925135953378,6526400
2018-06-21,48.31562423706055,48.69392454199285,48.019562037658694,48.69392454199285,6605400
2018-06-22,48.11002731323242,48.60346223593095,48.05246001015702,48.340296525534036,8074100
2018-06-25,46.91755676269531,47.813965960141324,46.55570468872164,47.77284690537794,8635900
2018-06-26,46.42412185668945,46.99979803524164,46.308987248415576,46.9422307311047,8934700
2018-06-27,45.37144088745117,47.312289749889366,45.346770090156674,46.50634462072434,11832400
2018-06-28,45.9717903137207,46.43232858987709,45.3056505593323,45.33032135636019,11723600
2018-06-29,46.15272521972656,46.76129782803804,46.11983186193379,46.16095091206157,11274000
2018-07-02,46.20207214355469,46.234968640083046,45.330333808648575,45.56060614716453,7299900
2018-07-03,45.5030403137207,46.48991014392482,45.437247318543,46.391223788340945,3618900
2018-07-05,47.188934326171875,47.23005336887123,45.76619411593752,45.80731315863688,11728300
2018-07-06,47.56723403930664,47.75638414348414,46.90109426071313,47.2547236711438,8806200
2018-07-09,47.731727600097656,47.95377425927387,47.06558762256901,47.74817584935324,4577100
2018-07-10,48.003108978271484,48.0853502127424,47.65770520504059,47.74816899436744,6848900
2018-07-11,47.12314987182617,47.70704854044648,46.66261149079942,47.23006191192842,8702000
2018-07-12,47.96198654174805,48.10179506188182,47.131370523948874,47.57546060999347,8426400
2018-07-13,48.019554138183594,48.34028708904575,47.846852262670446,47.90441955450816,5266100
2018-07-16,47.98666763305664,48.38964189696608,47.748175861745715,48.04423493687474,5907100
2018-07-17,48.447200775146484,48.447200775146484,47.386312411259965,47.63302983288463,7560300
2018-07-18,48.3238410949707,48.52121691702728,48.003108129163245,48.52121691702728,6795100
2018-07-19,48.776153564453125,49.00642271199346,48.23337404726387,48.282715643347174,8150200
2018-07-20,48.200477600097656,48.66924158638543,48.02777573929308,48.504762279207895,10859700
2018-07-23,48.58700942993164,48.6939183260374,47.55079186430211,48.027781599600644,8011800
2018-07-24,48.39786911010742,49.03111265022334,48.06891350480482,48.80906596962297,6637600
2018-07-25,48.86661911010742,48.932412094401116,47.50144605783495,48.15113766041542,13143100
2018-07-26,52.28777313232422,52.43580105600632,50.37981758532069,51.85190250325523,31025100
2018-07-27,51.555843353271484,52.23020571955293,51.16932057178656,51.99171400746461,13488800
2018-07-30,51.021297454833984,51.79434627547723,50.930833660860124,51.52295803073813,9547700
2018-07-31,52.70719528198242,53.17596559039943,52.22198613899998,52.49337749407372,22350800
2018-08-01,52.9210205078125,53.34866864176114,52.263106334780446,52.263106334780446,10706200
2018-08-02,53.26642990112305,53.48847968339031,52.33712740602876,52.600293103051534,10618500
2018-08-03,53.7845344543457,53.95723633096158,53.18418445760684,53.24175174981213,7809400
2018-08-06,54.05592346191406,54.294412037588394,53.7269648317107,54.16283235012545,10878400
2018-08-07,53.817440032958984,54.220411146435126,53.66118323871983,54.220411146435126,7810900
2018-08-08,53.587162017822266,53.907894972171306,53.55426552579104,53.628277927088064,7912200
2018-08-09,53.5213623046875,53.70228985092962,53.3897763531065,53.537807411453365,6629700
2018-08-10,53.30753707885742,53.40622654033696,53.0361457655612,53.16773171420059,8736000
2018-08-13,53.32398986816406,53.644729095593775,53.167739374596465,53.57893611179464,7092400
2018-08-14,53.809200286865234,53.96545704029541,53.26641763244274,53.529583268851425,7844200
2018-08-15,54.014808654785156,54.12994324992083,53.08550620137158,53.57071538453407,13524800
2018-08-16,54.08060073852539,54.36021152935128,53.89144746433483,54.16283883733508,9958800
2018-08-17,54.32730484008789,54.43421999540545,53.55425932710606,53.8667665536848,15170500
2018-08-20,54.40955352783203,54.7631766870595,54.064143511177825,54.54935890813555,13966900
2018-08-21,54.73029327392578,54.91944027682183,54.3026451141902,54.35198671940398,12181400
2018-08-22,54.968780517578125,55.16615948226352,54.45067485259953,54.45890054471926,13860300
2018-08-23,54.98522186279297,55.33885126700058,54.93588026781259,55.08391132711726,12038100
2018-08-24,55.223716735839844,55.3964185927599,55.051014878919794,55.10035647393593,16001400
2018-08-27,55.379974365234375,55.49511522575132,55.281291162454664,55.40465144029368,12578000
2018-08-28,57.38664245605469,57.97054134280627,55.85698937692685,56.38332094454425,24952700
2018-08-29,56.909645080566406,57.62512990297375,56.86030346328535,57.29617114757843,11874300
2018-08-30,56.03788757324219,56.8767323818184,55.9227529954947,56.72047562300513,12027500
2018-08-31,56.50666046142578,56.74515534551186,55.87342018423265,55.914536097400315,11166900
2018-09-04,58.07514953613281,58.18303192494935,57.02119577081924,57.0460912196617,13024100
2018-09-05,58.83032989501953,58.979708896654024,57.5191149175053,57.92576162453606,15310700
2018-09-06,58.39049530029297,59.21207666911448,58.249416886439185,58.79713568848789,11997700
2018-09-07,58.40708541870117,58.60626163193284,57.76807914619796,57.9589484361745,24421900
2018-09-10,60.01705551147461,60.37390496245066,58.50667078835425,58.64774918417136,14636000
2018-09-11,60.174739837646484,60.29922339204019,59.593818694308055,59.618714138887476,9501100
2018-09-12,59.544029235839844,60.166440691266736,58.108330692796564,59.826186056514935,12638300
2018-09-13,61.91749954223633,62.53991107255113,60.97973511590113,61.14570899138607,24617700
2018-09-14,62.315826416015625,63.10421798934904,61.75151282412956,61.85109459611125,13450700
2018-09-17,60.78054428100586,62.473503996954165,60.672661920980715,62.1083539607214,11558300
2018-09-18,62.0088005065918,63.48598984551293,61.0046437799263,61.24531038356497,11692000
2018-09-19,61.461063385009766,62.54821318986817,61.22039682764409,62.54821318986817,12383200
2018-09-20,61.90917205810547,62.33241348769942,61.585518709443846,61.80959030866789,12013900
2018-09-21,61.16227722167969,62.133243598235836,60.68924491781684,62.10004757128997,23465400
2018-09-24,61.06270217895508,61.286767471080736,60.415395411152694,60.64776129380017,15446100
2018-09-25,60.36561584472656,61.05441943498378,60.232838015042915,60.28262890973712,20741900
2018-09-26,59.55232620239258,60.797149037458915,59.402947208924765,60.31581602167414,11306000
2018-09-27,59.51082229614258,60.31580864406187,59.31165243971268,59.900867749793825,12498300
2018-09-28,59.776405334472656,60.79716308086814,59.12909832375749,59.344869437828486,20080800
2018-10-01,60.249427795410156,60.93823132765834,59.83448682391078,60.13324482991007,9340200
2018-10-02,60.871849060058594,61.33658732843223,59.97557489765704,60.08346361978735,9221200
2018-10-03,60.28261947631836,61.31997183009792,60.241122849568654,61.07100473259231,7079800
2018-10-04,60.066856384277344,60.33241836882289,59.63532053370226,59.75150350622236,8599500
2018-10-05,59.09587860107422,60.299210936317934,58.54815993897678,60.07513931839536,23411300
2018-10-08,58.863525390625,59.419544762677745,58.556466798007975,58.73904183515882,10104600
2018-10-09,58.19961166381836,58.888415116541815,58.16641563015139,58.72244127970302,10329200
2018-10-10,55.37801742553711,57.726578197749646,55.2867299175134,57.07097079080475,22296800
2018-10-11,53.35310745239258,55.593786022143625,52.788787514096526,55.06266211921751,25852600
2018-10-12,53.35310745239258,54.48174732898467,52.50662754494851,54.39876040630803,15760900
2018-10-15,53.25351333618164,54.108290573125394,53.12073554118336,53.303310549364674,12314700
2018-10-16,54.87179183959961,55.09585715993108,53.62696902743398,53.759746835020266,15931400
2018-10-17,54.85518264770508,55.278424114867825,54.18298045335479,55.08754852567825,14779100
2018-10-18,54.06680679321289,55.037767092018896,53.83444087536151,54.50664318507391,12218600
2018-10-19,54.241092681884766,54.94649117612776,53.942334629723405,54.31577902917624,10673000
2018-10-22,54.87179183959961,55.270131593854714,54.12489688600098,54.51494238018561,12890400
2018-10-23,55.087562561035156,55.53569958194468,52.75559626530864,52.83028576879356,13441000
2018-10-24,51.967201232910156,55.09585622777653,51.86761629603123,54.664320446051846,23384300
2018-10-25,52.44853973388672,52.97136624740805,51.74313817881068,52.954768228562315,20385700
2018-10-26,51.85102462768555,52.813687577380634,50.772178709781336,51.03774068447319,17049300
2018-10-29,51.59376525878906,52.85518634807395,50.846873317149154,52.69750989906913,14778300
2018-10-30,52.43192672729492,52.88006361078402,51.593744426797066,51.75142397788443,18865300
2018-10-31,52.19127655029297,52.71410307743704,51.510773588628595,52.20787456957119,12917500
2018-11-01,52.87177658081055,53.36970446855853,52.182976230567554,52.44853819279959,11003900
2018-11-02,52.556427001953125,53.07925036692035,51.73484245368555,53.06265234752875,13707900
2018-11-05,52.67259979248047,52.946459145144814,52.00039438289871,52.34894639126448,13373800
2018-11-06,52.805381774902344,53.39459394918362,51.79292492838883,52.57301270959311,8774100
2018-11-07,52.45683670043945,52.90497370809943,51.685046242496725,52.69750322296964,18493500
2018-11-08,48.174644470214844,49.91739838890696,47.801196975798796,48.13315100766823,32155200
2018-11-09,47.07089614868164,48.33231684955474,46.631056647209206,47.950568820130925,21745200
2018-11-12,45.22026824951172,46.88832955398987,45.17047419350179,46.7804440155092,24447800
2018-11-13,44.94640350341797,46.05014794816108,44.85511598804845,45.42773652418516,20883800
2018-11-14,44.76382827758789,45.55221671100439,44.53975978604332,45.51072324940314,14071900
2018-11-15,45.9671630859375,46.09164665118743,44.42358207243144,44.67254920293131,18856300
2018-11-16,46.37379837036133,47.336461183627335,45.63520403506431,45.74308639554167,57303300
2018-11-19,45.560523986816406,46.98791890294683,45.535625373604304,46.34890937014628,20321400
2018-11-20,45.57709884643555,46.000340262128326,44.87170070794394,44.97958620920349,20658300
2018-11-21,45.86758041381836,46.88833493607673,45.7928909041044,45.81778635209281,13015500
2018-11-23,45.8509635925293,46.26590443952051,45.43602274553808,45.45262075930742,4671900
2018-11-26,46.24931716918945,46.78874166188207,45.79288276462163,46.29911122206433,10373700
2018-11-27,46.116539001464844,46.664260953440596,45.93396396222347,46.13313702010027,9719000
2018-11-28,47.0128173828125,47.07090887056154,45.38624622859347,46.38210527903915,17483500
2018-11-29,48.22443389892578,49.00452168351846,47.94227394862665,48.04185888233577,26949000
2018-11-30,48.348907470703125,48.52318503735374,47.319855913777424,48.31571460796981,18197800
2018-12-03,49.07921600341797,50.21615334187511,48.46510515842581,50.21615334187511,17114500
2018-12-04,47.90907669067383,49.36136986360794,47.485838358919246,48.954729548005204,15836500
2018-12-06,47.909080505371094,47.99296835156056,46.71785324876014,46.986298196705896,18203300
2018-12-07,46.96952819824219,47.91747312175098,46.75141465469542,47.48963994035777,17054700
2018-12-10,48.01813888549805,48.86541768101468,47.51480219103154,48.46275024551126,20484900
2018-12-11,48.11040496826172,49.20935349929698,47.6741843972821,49.03318713023417,13116300
2018-12-12,48.420814514160156,49.14226165822157,48.26142309388989,49.02481416955832,13246500
2018-12-13,48.731197357177734,48.97447661025406,48.286585977505894,48.773141283542095,8949900
2018-12-14,48.336910247802734,49.49458100462127,48.118799942952045,48.28657882366887,13551000
2018-12-17,47.816795349121094,48.940909613403306,47.53995973472851,48.31174125354645,16648200
