Date,Close,High,Low,Open,Volume
2018-03-12,36.31892395019531,36.53165199575696,36.26983526360542,36.449832316271085,6134400
2018-03-13,36.03257751464844,36.67893920024382,35.9671217444653,36.56439160242333,7363000
2018-03-14,35.90166473388672,36.33529823481003,35.68893662773762,36.22075377200784,9521200
2018-03-15,35.50075149536133,35.95074887983198,35.33711523161687,35.81166008436558,5927200
2018-03-16,35.33712387084961,35.85257713527709,35.27985163270243,35.639852125173704,9650000
2018-03-19,34.64985656738281,35.361674075492466,34.54349561467018,35.24712959035385,17142800
2018-03-20,34.64985656738281,34.911673425157694,34.518948138495375,34.682584454880455,8369100
2018-03-21,34.38804244995117,34.576223136403826,33.62713617106245,34.10168121428483,14592000
2018-03-22,33.58621597290039,34.2571218769184,33.52076333697541,34.060760848041184,8815300
2018-03-23,33.14439392089844,33.98711949802448,33.14439392089844,33.659847005010235,11222000
2018-03-26,33.815311431884766,33.872583664542624,33.28349427594455,33.594402911160486,7314400
2018-03-27,33.4716682434082,34.1343936734895,33.29166805030174,34.12621014411086,6786800
2018-03-28,33.389408111572266,34.039264304671505,33.364731061041915,33.53747669070822,9293100
2018-03-29,34.327186584472656,34.62332385400592,33.61152360841935,33.71846276419038,10988000
2018-04-02,33.488128662109375,34.27782587604494,33.33183540246935,34.19556692633499,9436800
2018-04-03,33.874752044677734,34.13798444477999,33.58684258768394,33.767812901518155,16719000
2018-04-04,34.60686111450195,34.804286947974674,33.49634982290225,33.54570392778756,9448900
2018-04-05,34.71380615234375,34.927681298563286,34.59041459315475,34.74671098652451,6981500
2018-04-06,34.12152862548828,34.86187163819711,33.9241059140842,34.598639264340065,6879100
2018-04-09,34.28604507446289,34.65621653148586,34.187333731915764,34.228463196478984,8871400
2018-04-10,34.33540725708008,34.80429012414277,34.18733865295739,34.631541327347996,7066700
2018-04-11,34.40943908691406,34.66444366837704,34.137978952867016,34.19556083500235,7828900
2018-04-12,34.57395935058594,34.705575538575246,34.42589074685079,34.42589074685079,6851700
2018-04-13,34.623321533203125,34.77139015804471,34.47525290836154,34.72203290377155,6816600
2018-04-16,34.73847961425781,34.79606149912673,34.58218637503895,34.63154048322524,5820400
2018-04-17,34.47524642944336,34.870094975491234,34.376535077425714,34.86187033698031,5065600
2018-04-18,34.54105758666992,34.59041169582942,34.368308790679386,34.58218705696198,7385500
2018-04-19,33.734901428222656,34.549278663135055,33.64441785810094,34.3518528329215,7142200
2018-04-20,32.994564056396484,34.03926888855054,32.7724611577832,33.75958410562758,12143600
